Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,TotRmsAbvGrd,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,Fireplaces,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_No_fireplace,FireplaceQu_Po,FireplaceQu_TA,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No_garage,GarageYrBlt,GarageFinish_Fin,GarageFinish_No_garage,GarageFinish_RFn,GarageFinish_Unf,GarageCars,GarageArea,GarageQual_Ex,GarageQual_Fa,GarageQual_Gd,GarageQual_No_garage,GarageQual_Po,GarageQual_TA,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_No_garage,GarageCond_Po,GarageCond_TA,PavedDrive_N,PavedDrive_P,PavedDrive_Y,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice
0,0,0,0,1,936,780,0,1716,1,0,2,0,6,1,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1981.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,184,0,0,0,0,0,3,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,135900
0,0,0,0,1,1148,568,0,1716,0,0,1,1,3,1,0,0,0,1,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1949.0,0,0,0,1,1,281,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,160,0,0,1,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,131000
0,0,0,0,1,1468,795,0,2263,1,0,2,1,3,1,0,0,1,0,9,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1977.0,1,0,0,0,2,539,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,250,0,0,0,0,0,3,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,235000
0,0,0,0,1,1644,0,0,1644,1,0,1,0,3,1,0,0,0,1,7,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1953.0,1,0,0,0,2,418,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,110,0,0,0,0,0,0,10,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,167000
0,0,0,0,1,1003,0,0,1003,1,0,1,0,3,1,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1984.0,0,0,0,1,2,588,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,120,0,0,0,0,0,0,3,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,142500
1,0,0,0,0,910,648,0,1558,0,0,1,1,4,1,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1950.0,0,0,0,1,1,282,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,289,0,0,0,0,0,0,6,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,152000
0,0,0,0,1,975,975,0,1950,0,0,2,1,3,1,0,0,1,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1997.0,0,0,1,0,2,576,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,10,0,0,198,0,0,6,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,239000
0,0,0,0,1,1041,702,0,1743,0,1,1,2,3,1,0,0,0,1,7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1968.0,0,0,0,1,2,539,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,224,0,0,0,0,0,0,6,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,175000
0,0,0,0,1,1152,0,0,1152,0,1,1,0,3,1,0,0,1,0,6,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1950.0,0,0,0,1,1,300,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,36,0,0,0,0,0,8,2009,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,158500
0,0,0,0,1,1336,0,0,1336,1,0,1,0,2,1,0,0,0,1,5,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1953.0,0,0,0,1,1,375,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,157000
0,0,0,0,1,1210,1242,0,2452,0,0,2,1,4,1,0,0,1,0,9,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1998.0,1,0,0,0,2,683,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,208,50,0,0,0,0,0,5,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,267000
0,0,0,0,1,1541,0,0,1541,0,0,2,0,3,1,0,0,1,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2001.0,0,0,1,0,3,843,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,468,81,0,0,0,0,0,1,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,205000
0,0,0,0,1,894,0,0,894,1,0,1,0,3,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1975.0,0,0,0,1,2,552,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,256,0,0,0,0,0,0,7,2006,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,149900
0,0,0,0,1,1675,1818,0,3493,0,0,3,0,3,1,0,0,1,0,10,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2003.0,0,0,0,1,3,870,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,302,0,0,0,0,0,0,5,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,295000
0,0,0,0,1,2000,0,0,2000,1,0,2,0,3,1,0,0,1,0,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2004.0,1,0,0,0,3,888,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,168,0,0,0,0,0,0,7,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,305900
0,0,0,0,1,1122,1121,0,2243,1,0,2,1,4,1,0,0,1,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1990.0,0,0,1,0,3,746,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,127,44,224,0,0,0,0,6,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,225000
1,0,0,0,0,1035,371,0,1406,0,0,1,0,3,1,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1960.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,144,0,0,0,0,0,3,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,89500
0,0,0,0,1,861,0,0,861,0,0,1,0,1,1,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1961.0,0,0,0,1,2,539,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,158,0,0,0,0,0,0,3,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,82500
0,0,0,0,1,1944,0,0,1944,1,0,2,0,3,1,1,0,0,0,8,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,2003.0,1,0,0,0,3,708,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,208,175,0,0,0,0,0,11,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,360000
0,0,0,0,1,697,804,0,1501,0,0,2,1,3,1,0,0,1,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1993.0,1,0,0,0,2,420,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,190,63,0,0,0,0,0,5,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,165600
0,0,0,0,1,972,0,0,972,1,0,1,0,2,1,0,0,0,1,5,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1948.0,0,0,0,1,1,240,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,132000
0,0,0,0,1,793,325,0,1118,1,0,1,0,3,1,0,0,0,1,5,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1939.0,0,0,0,1,2,410,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,271,0,0,5,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,119900
0,0,0,0,1,2036,0,0,2036,2,0,2,0,3,1,0,0,0,1,8,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1965.0,0,0,1,0,2,513,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,375000
0,0,0,0,1,832,809,0,1641,0,1,1,1,3,1,1,0,0,0,6,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1925.0,0,0,0,1,2,546,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,234,0,0,0,0,8,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,178000
0,0,0,0,1,716,716,0,1432,1,0,2,1,3,1,0,0,1,0,6,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2004.0,1,0,0,0,2,432,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,100,51,0,0,0,0,0,7,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,188500
0,0,0,0,1,1153,1200,0,2353,1,0,2,1,4,1,1,0,0,0,10,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1983.0,0,0,1,0,2,484,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,288,195,0,0,0,0,0,8,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,260000
0,0,0,0,1,1088,871,0,1959,0,0,2,1,3,1,0,0,1,0,8,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2006.0,0,0,1,0,3,1025,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,208,46,0,0,0,0,0,12,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,270000
0,0,0,0,1,1372,1274,0,2646,1,0,2,1,4,1,0,0,1,0,9,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1993.0,0,0,1,0,3,656,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,340,60,144,0,0,0,0,4,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,260000
0,0,0,0,1,1472,0,0,1472,1,0,2,0,3,1,0,0,0,1,6,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1980.0,0,0,0,1,2,588,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,233,48,0,0,0,0,0,6,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,187500
0,0,0,0,1,1249,1347,0,2596,0,0,3,1,4,1,0,0,1,0,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2006.0,0,0,1,0,3,840,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,240,154,0,0,0,0,0,9,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,342643
0,0,0,0,1,1136,1332,0,2468,1,0,2,1,4,1,0,0,1,0,10,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2004.0,1,0,0,0,3,872,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,184,154,0,0,0,0,0,6,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,354000
0,0,0,0,1,1553,1177,0,2730,1,0,2,1,4,1,0,0,1,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1987.0,1,0,0,0,2,576,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,201,96,0,0,0,0,0,8,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,301000
0,0,0,0,1,1163,0,0,1163,1,0,1,0,3,1,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1955.0,0,0,0,1,1,220,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,142,98,0,0,0,0,0,7,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,126175
0,0,0,0,1,1898,1080,0,2978,0,0,2,1,5,1,0,0,1,0,11,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1961.0,1,0,0,0,2,564,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,240,0,0,0,0,0,0,6,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,242000
0,1,0,0,0,803,0,0,803,0,0,1,0,2,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1941.0,0,0,0,1,2,360,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,244,0,0,0,0,12,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,87000
0,0,0,0,1,1719,0,0,1719,2,0,1,1,1,1,0,0,1,0,6,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1993.0,1,0,0,0,2,473,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,122,30,0,0,0,0,0,5,2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,324000
0,0,0,0,1,1383,0,0,1383,0,0,1,1,3,1,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1960.0,0,0,1,0,1,292,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,45,0,0,0,0,0,4,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,145250
1,0,0,0,0,1445,689,0,2134,0,0,2,0,5,1,0,0,1,0,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1930.0,0,0,0,1,2,441,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,60,268,0,0,0,0,7,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,214500
0,0,0,0,1,596,596,0,1192,0,0,1,0,3,1,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1920.0,0,0,0,1,1,189,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,137,0,0,0,0,7,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,78000
0,0,0,0,1,1728,0,0,1728,0,1,2,0,6,2,0,0,0,1,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2002.0,0,0,0,1,1,352,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,155,0,0,0,0,0,0,11,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,119000
0,0,0,0,1,1056,0,0,1056,1,0,1,0,3,1,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1958.0,0,0,1,0,1,308,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,139000
0,0,0,0,1,1629,0,0,1629,1,0,2,0,3,1,0,0,1,0,7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2003.0,0,0,1,0,3,880,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,284000
0,0,0,0,1,1358,0,0,1358,1,0,2,0,2,1,0,0,1,0,6,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2004.0,0,0,1,0,2,484,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,192,30,0,0,0,0,0,7,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,207000
0,0,0,0,1,943,695,0,1638,1,0,2,1,3,1,0,0,0,1,7,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1998.0,1,0,0,0,2,472,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,100,38,0,0,0,0,0,7,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,192000
0,0,0,0,1,1619,167,0,1786,2,0,2,0,3,1,0,0,0,1,7,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1965.0,1,0,0,0,2,529,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,670,0,0,0,0,0,700,8,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,228950
0,0,0,0,1,1922,0,0,1922,1,0,2,0,3,1,0,0,1,0,8,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2005.0,1,0,0,0,3,676,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,178,51,0,0,0,0,0,7,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,377426
0,0,0,0,1,1536,0,0,1536,1,0,2,0,3,1,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2002.0,0,0,1,0,2,532,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,192,74,0,0,0,0,0,12,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,214000
0,0,0,0,1,1621,0,0,1621,1,0,2,0,3,1,0,0,1,0,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1984.0,0,0,1,0,2,440,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,108,45,0,0,0,0,400,5,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,202500
1,0,0,0,0,1215,0,0,1215,0,0,1,0,3,1,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1958.0,0,0,0,1,1,297,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,234,0,0,6,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,155000
0,0,0,0,1,993,915,0,1908,0,0,2,1,4,1,0,0,1,0,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2002.0,1,0,0,0,2,431,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,135,0,0,0,0,0,0,4,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,202900
0,0,0,0,1,841,0,0,841,0,0,1,0,2,1,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1950.0,0,0,0,1,1,294,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,250,0,24,0,0,0,0,9,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,82000
1,0,0,0,0,1040,0,0,1040,0,0,2,0,2,2,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1949.0,0,0,0,1,2,400,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,87500
0,0,0,0,1,1684,0,0,1684,0,0,2,0,2,1,1,0,0,0,6,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2005.0,0,0,1,0,2,564,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,495,72,0,0,0,0,0,7,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,266000
0,0,0,0,1,536,576,0,1112,0,0,1,1,3,1,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1976.0,0,0,0,1,1,336,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,182,0,0,0,0,0,0,4,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,85000
0,0,0,0,1,972,605,0,1577,0,0,1,0,3,1,0,1,0,0,6,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1939.0,0,0,0,1,1,312,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,140200
0,0,0,0,1,958,0,0,958,0,0,1,0,2,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1960.0,0,0,1,0,1,301,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,15500,4,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,151500
1,0,0,0,0,1478,0,0,1478,1,0,2,0,3,1,0,0,0,1,6,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1960.0,0,0,0,1,2,498,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,40,0,0,0,0,0,12,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,157500
0,0,0,0,1,764,862,0,1626,1,0,2,1,2,1,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2003.0,0,0,1,0,2,474,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,27,0,0,0,0,0,10,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,154000
0,0,0,0,1,1848,880,0,2728,1,0,2,1,4,1,1,0,0,0,10,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,2006.0,1,0,0,0,3,706,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,437154
0,0,0,0,1,1869,0,0,1869,0,0,2,0,2,1,1,0,0,0,6,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2007.0,0,0,1,0,2,617,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,210,54,0,0,0,0,0,12,2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,318061
0,0,0,0,1,1453,0,0,1453,1,0,1,1,2,1,0,0,1,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1986.0,0,0,1,0,2,445,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,80,0,0,184,0,0,12,2006,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,190000
0,0,0,0,1,616,495,0,1111,0,1,1,0,3,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1941.0,0,0,0,1,1,200,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,48,0,0,0,0,0,0,3,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,95000
0,0,0,0,1,720,0,0,720,0,0,1,0,2,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2005.0,0,0,0,1,2,484,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,106,0,0,0,0,0,0,5,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,105900
0,0,0,0,1,1192,403,0,1595,0,0,1,0,2,1,0,0,0,1,6,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1940.0,0,0,0,1,1,240,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,108,0,0,0,0,6,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,140000
0,0,0,0,1,1200,0,0,1200,1,0,2,0,3,1,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1995.0,0,0,1,0,2,521,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,26,0,0,0,0,0,8,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,177500
0,0,0,0,1,1167,0,0,1167,1,0,2,0,3,1,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1992.0,0,0,1,0,2,400,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,120,26,0,0,0,0,0,7,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,173000
0,0,0,0,1,1142,0,0,1142,1,0,1,1,3,1,0,0,0,1,6,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1976.0,1,0,0,0,2,528,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,536,90,0,0,0,0,0,8,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,134000
0,1,0,0,0,1352,0,0,1352,0,1,1,0,3,1,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1958.0,0,0,0,1,1,288,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,168,0,294,0,0,0,0,7,2006,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,130000
0,0,0,0,1,1086,838,0,1924,1,0,2,1,3,1,0,0,1,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1998.0,0,0,1,0,2,592,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,208,75,0,0,374,0,0,6,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,280000
0,0,0,0,1,912,0,0,912,1,0,1,0,2,1,0,0,0,1,5,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1978.0,0,0,1,0,2,470,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,192,0,0,6,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,156000
0,0,0,0,1,988,517,0,1505,1,0,1,0,3,1,0,0,0,1,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1940.0,0,0,0,1,1,240,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,145000
0,0,0,0,1,495,1427,0,1922,0,0,3,0,4,1,0,0,1,0,7,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2003.0,0,0,1,0,2,672,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,177,0,0,0,0,7,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,198500
